Gemeente;NIS-code;Indicator;Jaar;Type;Mediaanprijs (in euro)
Edegem;11013;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;277000,0
Edegem;11013;Mediaanprijs huizen;2013;Open bebouwing;
Edegem;11013;Mediaanprijs huizen;2014;Alle huizen;288000,0
Edegem;11013;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;275000,0
Edegem;11013;Mediaanprijs huizen;2014;Open bebouwing;502500,0
Edegem;11013;Mediaanprijs huizen;2015;Alle huizen;297750,0
Edegem;11013;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;273000,0
Edegem;11013;Mediaanprijs huizen;2015;Open bebouwing;460000,0
Edegem;11013;Mediaanprijs huizen;2016;Alle huizen;313500,0
Edegem;11013;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;300000,0
Edegem;11013;Mediaanprijs huizen;2016;Open bebouwing;487500,0
Edegem;11013;Mediaanprijs huizen;2017;Alle huizen;317000,0
Edegem;11013;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;302000,0
Edegem;11013;Mediaanprijs huizen;2017;Open bebouwing;482000,0
Edegem;11013;Mediaanprijs huizen;2018;Alle huizen;335000,0
Edegem;11013;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;319000,0
Edegem;11013;Mediaanprijs huizen;2018;Open bebouwing;528750,0
Edegem;11013;Mediaanprijs huizen;2019;Alle huizen;340000,0
Edegem;11013;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;328000,0
Edegem;11013;Mediaanprijs huizen;2019;Open bebouwing;486000,0
Edegem;11013;Mediaanprijs huizen;2020;Alle huizen;368750,0
Edegem;11013;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;350000,0
Edegem;11013;Mediaanprijs huizen;2020;Open bebouwing;651500,0
Edegem;11013;Mediaanprijs huizen;2021;Alle huizen;410000,0
Edegem;11013;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;395000,0
Edegem;11013;Mediaanprijs huizen;2021;Open bebouwing;676062,0
Edegem;11013;Mediaanprijs huizen;2022;Alle huizen;436050,0
Edegem;11013;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;415000,0
Edegem;11013;Mediaanprijs huizen;2022;Open bebouwing;712500,0
Edegem;11013;Mediaanprijs huizen;2023;Alle huizen;445000,0
Edegem;11013;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;420000,0
Edegem;11013;Mediaanprijs huizen;2023;Open bebouwing;790000,0
Edegem;11013;Mediaanprijs huizen;2024;Alle huizen;467550,0
Edegem;11013;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;445000,0
Edegem;11013;Mediaanprijs huizen;2024;Open bebouwing;650000,0
Edegem;11013;Mediaanprijs huizen;2025;Alle huizen;515000,0
Edegem;11013;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;475000,0
Edegem;11013;Mediaanprijs huizen;2025;Open bebouwing;905000,0
Essen;11016;Mediaanprijs huizen;2010;Alle huizen;220000,0
Essen;11016;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;191000,0
Essen;11016;Mediaanprijs huizen;2010;Open bebouwing;247000,0
Essen;11016;Mediaanprijs huizen;2011;Alle huizen;225000,0
Essen;11016;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;222000,0
Essen;11016;Mediaanprijs huizen;2011;Open bebouwing;240000,0
Essen;11016;Mediaanprijs huizen;2012;Alle huizen;242000,0
Essen;11016;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;216000,0
Essen;11016;Mediaanprijs huizen;2012;Open bebouwing;258000,0
Essen;11016;Mediaanprijs huizen;2013;Alle huizen;256000,0
Essen;11016;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;215000,0
Essen;11016;Mediaanprijs huizen;2013;Open bebouwing;287500,0
Essen;11016;Mediaanprijs huizen;2014;Alle huizen;235000,0
Essen;11016;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;215000,0
Essen;11016;Mediaanprijs huizen;2014;Open bebouwing;287000,0
Essen;11016;Mediaanprijs huizen;2015;Alle huizen;235000,0
Essen;11016;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;218000,0
Essen;11016;Mediaanprijs huizen;2015;Open bebouwing;251250,0
Essen;11016;Mediaanprijs huizen;2016;Alle huizen;250000,0
Essen;11016;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;205000,0
Essen;11016;Mediaanprijs huizen;2016;Open bebouwing;289000,0
Essen;11016;Mediaanprijs huizen;2017;Alle huizen;243710,0
Essen;11016;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;210000,0
Essen;11016;Mediaanprijs huizen;2017;Open bebouwing;269000,0
Essen;11016;Mediaanprijs huizen;2018;Alle huizen;275000,0
Essen;11016;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;239500,0
Essen;11016;Mediaanprijs huizen;2018;Open bebouwing;308000,0
Essen;11016;Mediaanprijs huizen;2019;Alle huizen;275000,0
Essen;11016;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;240000,0
Essen;11016;Mediaanprijs huizen;2019;Open bebouwing;317500,0
Essen;11016;Mediaanprijs huizen;2020;Alle huizen;310000,0
Essen;11016;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;299000,0
Essen;11016;Mediaanprijs huizen;2020;Open bebouwing;322500,0
Essen;11016;Mediaanprijs huizen;2021;Alle huizen;300000,0
Essen;11016;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;266000,0
Essen;11016;Mediaanprijs huizen;2021;Open bebouwing;330000,0
Essen;11016;Mediaanprijs huizen;2022;Alle huizen;325025,0
Essen;11016;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;275000,0
Essen;11016;Mediaanprijs huizen;2022;Open bebouwing;378000,0
Essen;11016;Mediaanprijs huizen;2023;Alle huizen;340000,0
Essen;11016;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;318750,0
Essen;11016;Mediaanprijs huizen;2023;Open bebouwing;370000,0
Essen;11016;Mediaanprijs huizen;2024;Alle huizen;345000,0
Essen;11016;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;300000,0
Essen;11016;Mediaanprijs huizen;2024;Open bebouwing;399000,0
Essen;11016;Mediaanprijs huizen;2025;Alle huizen;378000,0
Essen;11016;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;335000,0
Essen;11016;Mediaanprijs huizen;2025;Open bebouwing;397000,0
Hemiksem;11018;Mediaanprijs huizen;2010;Alle huizen;170000,0
Hemiksem;11018;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;170000,0
Hemiksem;11018;Mediaanprijs huizen;2010;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2011;Alle huizen;165000,0
Hemiksem;11018;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;165000,0
Hemiksem;11018;Mediaanprijs huizen;2011;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2012;Alle huizen;182000,0
Hemiksem;11018;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;182000,0
Hemiksem;11018;Mediaanprijs huizen;2012;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2013;Alle huizen;190000,0
Hemiksem;11018;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;189500,0
Hemiksem;11018;Mediaanprijs huizen;2013;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2014;Alle huizen;205000,0
Hemiksem;11018;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;195000,0
Hemiksem;11018;Mediaanprijs huizen;2014;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2015;Alle huizen;170000,0
Hemiksem;11018;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;170000,0
Hemiksem;11018;Mediaanprijs huizen;2015;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2016;Alle huizen;189250,0
Hemiksem;11018;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;186000,0
Hemiksem;11018;Mediaanprijs huizen;2016;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2017;Alle huizen;221173,0
Hemiksem;11018;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;210000,0
Hemiksem;11018;Mediaanprijs huizen;2017;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2018;Alle huizen;214500,0
Hemiksem;11018;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;214000,0
Hemiksem;11018;Mediaanprijs huizen;2018;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2019;Alle huizen;225000,0
Hemiksem;11018;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;220000,0
Hemiksem;11018;Mediaanprijs huizen;2019;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2020;Alle huizen;255000,0
Hemiksem;11018;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;250000,0
Hemiksem;11018;Mediaanprijs huizen;2020;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2021;Alle huizen;275000,0
Hemiksem;11018;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;270000,0
Hemiksem;11018;Mediaanprijs huizen;2021;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2022;Alle huizen;282000,0
Hemiksem;11018;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;281000,0
Hemiksem;11018;Mediaanprijs huizen;2022;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2023;Alle huizen;287750,0
Hemiksem;11018;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;287500,0
Hemiksem;11018;Mediaanprijs huizen;2023;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2024;Alle huizen;317000,0
Hemiksem;11018;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;310000,0
Hemiksem;11018;Mediaanprijs huizen;2024;Open bebouwing;
Hemiksem;11018;Mediaanprijs huizen;2025;Alle huizen;300000,0
Hemiksem;11018;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;295000,0
Hemiksem;11018;Mediaanprijs huizen;2025;Open bebouwing;
Hove;11021;Mediaanprijs huizen;2010;Alle huizen;331595,0
Hove;11021;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;240000,0
Hove;11021;Mediaanprijs huizen;2010;Open bebouwing;440000,0
Hove;11021;Mediaanprijs huizen;2011;Alle huizen;322000,0
Hove;11021;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;258000,0
Hove;11021;Mediaanprijs huizen;2011;Open bebouwing;400000,0
Hove;11021;Mediaanprijs huizen;2012;Alle huizen;332500,0
Hove;11021;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;240000,0
Hove;11021;Mediaanprijs huizen;2012;Open bebouwing;430000,0
Hove;11021;Mediaanprijs huizen;2013;Alle huizen;318750,0
Hove;11021;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;275000,0
Hove;11021;Mediaanprijs huizen;2013;Open bebouwing;475000,0
Hove;11021;Mediaanprijs huizen;2014;Alle huizen;330000,0
Hove;11021;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;288750,0
Hove;11021;Mediaanprijs huizen;2014;Open bebouwing;430000,0
Hove;11021;Mediaanprijs huizen;2015;Alle huizen;320000,0
Hove;11021;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;272500,0
Hove;11021;Mediaanprijs huizen;2015;Open bebouwing;430000,0
Hove;11021;Mediaanprijs huizen;2016;Alle huizen;325000,0
Hove;11021;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;290000,0
Hove;11021;Mediaanprijs huizen;2016;Open bebouwing;425000,0
Hove;11021;Mediaanprijs huizen;2017;Alle huizen;320000,0
Hove;11021;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;265000,0
Hove;11021;Mediaanprijs huizen;2017;Open bebouwing;520000,0
Hove;11021;Mediaanprijs huizen;2018;Alle huizen;380000,0
Hove;11021;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;280000,0
Hove;11021;Mediaanprijs huizen;2018;Open bebouwing;525000,0
Hove;11021;Mediaanprijs huizen;2019;Alle huizen;392500,0
Hove;11021;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;330000,0
Hove;11021;Mediaanprijs huizen;2019;Open bebouwing;517500,0
Hove;11021;Mediaanprijs huizen;2020;Alle huizen;407500,0
Hove;11021;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;350000,0
Hove;11021;Mediaanprijs huizen;2020;Open bebouwing;525000,0
Hove;11021;Mediaanprijs huizen;2021;Alle huizen;420067,0
Hove;11021;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;351000,0
Hove;11021;Mediaanprijs huizen;2021;Open bebouwing;650500,0
Hove;11021;Mediaanprijs huizen;2022;Alle huizen;467950,0
Hove;11021;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;416000,0
Hove;11021;Mediaanprijs huizen;2022;Open bebouwing;721000,0
Hove;11021;Mediaanprijs huizen;2023;Alle huizen;486500,0
Hove;11021;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;418000,0
Hove;11021;Mediaanprijs huizen;2023;Open bebouwing;760000,0
Hove;11021;Mediaanprijs huizen;2024;Alle huizen;555000,0
Hove;11021;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;410000,0
Hove;11021;Mediaanprijs huizen;2024;Open bebouwing;651000,0
Hove;11021;Mediaanprijs huizen;2025;Alle huizen;609525,0
Hove;11021;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;495000,0
Hove;11021;Mediaanprijs huizen;2025;Open bebouwing;750046,0
Kalmthout;11022;Mediaanprijs huizen;2010;Alle huizen;290000,0
Kalmthout;11022;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;235000,0
Kalmthout;11022;Mediaanprijs huizen;2010;Open bebouwing;345000,0
Kalmthout;11022;Mediaanprijs huizen;2011;Alle huizen;299000,0
Kalmthout;11022;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;227500,0
Kalmthout;11022;Mediaanprijs huizen;2011;Open bebouwing;355000,0
Kalmthout;11022;Mediaanprijs huizen;2012;Alle huizen;289000,0
Kalmthout;11022;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;240000,0
Kalmthout;11022;Mediaanprijs huizen;2012;Open bebouwing;357000,0
Kalmthout;11022;Mediaanprijs huizen;2013;Alle huizen;315000,0
Kalmthout;11022;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;235000,0
Kalmthout;11022;Mediaanprijs huizen;2013;Open bebouwing;359500,0
Kalmthout;11022;Mediaanprijs huizen;2014;Alle huizen;306000,0
Kalmthout;11022;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;256500,0
Kalmthout;11022;Mediaanprijs huizen;2014;Open bebouwing;350000,0
Kalmthout;11022;Mediaanprijs huizen;2015;Alle huizen;300000,0
Kalmthout;11022;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;245000,0
Kalmthout;11022;Mediaanprijs huizen;2015;Open bebouwing;366250,0
Kalmthout;11022;Mediaanprijs huizen;2016;Alle huizen;321250,0
Kalmthout;11022;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;252000,0
Kalmthout;11022;Mediaanprijs huizen;2016;Open bebouwing;365000,0
Kalmthout;11022;Mediaanprijs huizen;2017;Alle huizen;335000,0
Kalmthout;11022;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;272500,0
Kalmthout;11022;Mediaanprijs huizen;2017;Open bebouwing;389000,0
Kalmthout;11022;Mediaanprijs huizen;2018;Alle huizen;350000,0
Kalmthout;11022;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;262000,0
Kalmthout;11022;Mediaanprijs huizen;2018;Open bebouwing;425000,0
Kalmthout;11022;Mediaanprijs huizen;2019;Alle huizen;349500,0
Kalmthout;11022;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;279500,0
Kalmthout;11022;Mediaanprijs huizen;2019;Open bebouwing;373500,0
Kalmthout;11022;Mediaanprijs huizen;2020;Alle huizen;395000,0
Kalmthout;11022;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;295000,0
Kalmthout;11022;Mediaanprijs huizen;2020;Open bebouwing;430000,0
Kalmthout;11022;Mediaanprijs huizen;2021;Alle huizen;395000,0
Kalmthout;11022;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;310000,0
Kalmthout;11022;Mediaanprijs huizen;2021;Open bebouwing;477500,0
Kalmthout;11022;Mediaanprijs huizen;2022;Alle huizen;425000,0
Kalmthout;11022;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;363250,0
Kalmthout;11022;Mediaanprijs huizen;2022;Open bebouwing;500000,0
Kalmthout;11022;Mediaanprijs huizen;2023;Alle huizen;450613,0
Kalmthout;11022;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;330000,0
Kalmthout;11022;Mediaanprijs huizen;2023;Open bebouwing;535000,0
Kalmthout;11022;Mediaanprijs huizen;2024;Alle huizen;449500,0
Kalmthout;11022;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;375000,0
Kalmthout;11022;Mediaanprijs huizen;2024;Open bebouwing;496500,0
Kalmthout;11022;Mediaanprijs huizen;2025;Alle huizen;480000,0
Kalmthout;11022;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;395000,0
Kalmthout;11022;Mediaanprijs huizen;2025;Open bebouwing;542000,0
Kapellen;11023;Mediaanprijs huizen;2010;Alle huizen;274000,0
Kapellen;11023;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;217000,0
Kapellen;11023;Mediaanprijs huizen;2010;Open bebouwing;410000,0
Kapellen;11023;Mediaanprijs huizen;2011;Alle huizen;275000,0
Kapellen;11023;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;225000,0
Kapellen;11023;Mediaanprijs huizen;2011;Open bebouwing;357500,0
Kapellen;11023;Mediaanprijs huizen;2012;Alle huizen;270000,0
Kapellen;11023;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;233750,0
Kapellen;11023;Mediaanprijs huizen;2012;Open bebouwing;439000,0
Kapellen;11023;Mediaanprijs huizen;2013;Alle huizen;275000,0
Kapellen;11023;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;225000,0
Kapellen;11023;Mediaanprijs huizen;2013;Open bebouwing;400000,0
Kapellen;11023;Mediaanprijs huizen;2014;Alle huizen;286000,0
Kapellen;11023;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;235750,0
Kapellen;11023;Mediaanprijs huizen;2014;Open bebouwing;415000,0
Kapellen;11023;Mediaanprijs huizen;2015;Alle huizen;285000,0
Kapellen;11023;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;231500,0
Kapellen;11023;Mediaanprijs huizen;2015;Open bebouwing;429000,0
Kapellen;11023;Mediaanprijs huizen;2016;Alle huizen;290000,0
Kapellen;11023;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;232500,0
Kapellen;11023;Mediaanprijs huizen;2016;Open bebouwing;405000,0
Kapellen;11023;Mediaanprijs huizen;2017;Alle huizen;310000,0
Kapellen;11023;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;237000,0
Kapellen;11023;Mediaanprijs huizen;2017;Open bebouwing;420000,0
Kapellen;11023;Mediaanprijs huizen;2018;Alle huizen;303000,0
Kapellen;11023;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;248000,0
Kapellen;11023;Mediaanprijs huizen;2018;Open bebouwing;440000,0
Kapellen;11023;Mediaanprijs huizen;2019;Alle huizen;309000,0
Kapellen;11023;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;270000,0
Kapellen;11023;Mediaanprijs huizen;2019;Open bebouwing;430000,0
Kapellen;11023;Mediaanprijs huizen;2020;Alle huizen;366500,0
Kapellen;11023;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;278000,0
Kapellen;11023;Mediaanprijs huizen;2020;Open bebouwing;525000,0
Kapellen;11023;Mediaanprijs huizen;2021;Alle huizen;389000,0
Kapellen;11023;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;309250,0
Kapellen;11023;Mediaanprijs huizen;2021;Open bebouwing;575000,0
Kapellen;11023;Mediaanprijs huizen;2022;Alle huizen;392500,0
Kapellen;11023;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;335000,0
Kapellen;11023;Mediaanprijs huizen;2022;Open bebouwing;670000,0
Kapellen;11023;Mediaanprijs huizen;2023;Alle huizen;410000,0
Kapellen;11023;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;332500,0
Kapellen;11023;Mediaanprijs huizen;2023;Open bebouwing;625000,0
Kapellen;11023;Mediaanprijs huizen;2024;Alle huizen;391500,0
Kapellen;11023;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;335000,0
Kapellen;11023;Mediaanprijs huizen;2024;Open bebouwing;595000,0
Kapellen;11023;Mediaanprijs huizen;2025;Alle huizen;430000,0
Kapellen;11023;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;355000,0
Kapellen;11023;Mediaanprijs huizen;2025;Open bebouwing;652500,0
Kontich;11024;Mediaanprijs huizen;2010;Alle huizen;256000,0
Kontich;11024;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;240000,0
Kontich;11024;Mediaanprijs huizen;2010;Open bebouwing;435000,0
Kontich;11024;Mediaanprijs huizen;2011;Alle huizen;260000,0
Kontich;11024;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;250000,0
Kontich;11024;Mediaanprijs huizen;2011;Open bebouwing;378500,0
Kontich;11024;Mediaanprijs huizen;2012;Alle huizen;259250,0
Kontich;11024;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;245000,0
Kontich;11024;Mediaanprijs huizen;2012;Open bebouwing;430000,0
Kontich;11024;Mediaanprijs huizen;2013;Alle huizen;286400,0
Kontich;11024;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;265000,0
Kontich;11024;Mediaanprijs huizen;2013;Open bebouwing;442500,0
Kontich;11024;Mediaanprijs huizen;2014;Alle huizen;265000,0
Kontich;11024;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;240000,0
Kontich;11024;Mediaanprijs huizen;2014;Open bebouwing;382500,0
Kontich;11024;Mediaanprijs huizen;2015;Alle huizen;275000,0
Kontich;11024;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;252500,0
Kontich;11024;Mediaanprijs huizen;2015;Open bebouwing;408250,0
Kontich;11024;Mediaanprijs huizen;2016;Alle huizen;280000,0
Kontich;11024;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;265000,0
Kontich;11024;Mediaanprijs huizen;2016;Open bebouwing;385000,0
Kontich;11024;Mediaanprijs huizen;2017;Alle huizen;285000,0
Kontich;11024;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;269000,0
Kontich;11024;Mediaanprijs huizen;2017;Open bebouwing;405000,0
Kontich;11024;Mediaanprijs huizen;2018;Alle huizen;315000,0
Kontich;11024;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;295000,0
Kontich;11024;Mediaanprijs huizen;2018;Open bebouwing;421800,0
Kontich;11024;Mediaanprijs huizen;2019;Alle huizen;315000,0
Kontich;11024;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;300000,0
Kontich;11024;Mediaanprijs huizen;2019;Open bebouwing;460000,0
Kontich;11024;Mediaanprijs huizen;2020;Alle huizen;346500,0
Kontich;11024;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;319500,0
Kontich;11024;Mediaanprijs huizen;2020;Open bebouwing;547450,0
Kontich;11024;Mediaanprijs huizen;2021;Alle huizen;390000,0
Kontich;11024;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;365000,0
Kontich;11024;Mediaanprijs huizen;2021;Open bebouwing;550000,0
Kontich;11024;Mediaanprijs huizen;2022;Alle huizen;400000,0
Kontich;11024;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;360200,0
Kontich;11024;Mediaanprijs huizen;2022;Open bebouwing;595000,0
Kontich;11024;Mediaanprijs huizen;2023;Alle huizen;416250,0
Kontich;11024;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;362500,0
Kontich;11024;Mediaanprijs huizen;2023;Open bebouwing;597000,0
Kontich;11024;Mediaanprijs huizen;2024;Alle huizen;387000,0
Kontich;11024;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;364500,0
Kontich;11024;Mediaanprijs huizen;2024;Open bebouwing;600000,0
Kontich;11024;Mediaanprijs huizen;2025;Alle huizen;425000,0
Kontich;11024;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;390000,0
Kontich;11024;Mediaanprijs huizen;2025;Open bebouwing;559500,0
Lint;11025;Mediaanprijs huizen;2010;Alle huizen;277500,0
Lint;11025;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;270500,0
Lint;11025;Mediaanprijs huizen;2010;Open bebouwing;
Lint;11025;Mediaanprijs huizen;2011;Alle huizen;245000,0
Lint;11025;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;233500,0
